group,id_spec,WARP1,WARP2,gender,school,class,raven,cen1_1,cen1_2,cen1_3,cen1_4,cen2_1,cen2_2,cen2_3,cen2_4,c1,c2,c3,threes_twos,threes_ones,twos_ones,ra,esito,treatment,ok_control,ind1_2w,ind2_2w,ind3_2w,corr1_2w,corr2_2w,corr3_2w,ra_2w,ok_control_2w,group*,id*,Yellow Pencil,Red Pencil,Orange Pencil,Blue Pencil,Vote Yellow Pencil,Vote Red Pencil,Vote Orange Pencil,Vote Blue Pencil,Yellow Pen,Red Pen,Blue Pen,Green Pen,Vote Yellow Pen,Vote Red Pen,Vote Blue Pen,Vote Green Pen,min_slider_pencils,max_slider_pencils,cv_slider_pencils,range_slider_pencils,min_slider_pens,max_slider_pens,cv_slider_pens,range_slider_pens,age_child,age_mother,age_father,school_mother,school_father,x0012,x0013,x0014,x0023,x0024,x0034,x0123,x0124,x0134,x0234,x1234,x0056,x0057,x0058,x0067,x0068,x0078,x0567,x0568,x0578,x0678,x5678,swaps_pens,houtman_pens,IND_ac_SARP_pens,IND_tr_SARP_pens,IND_io_SARP_pens,IND_se_SARP_pens,IND_ac_WARP_pens,IND_tr_WARP_pens,IND_io_WARP_pens,IND_se_WARP_pens,swaps_pencils,houtman_pencils,IND_ac_SARP_pencils,IND_tr_SARP_pencils,IND_io_SARP_pencils,IND_se_SARP_pencils,IND_ac_WARP_pencils,IND_tr_WARP_pencils,IND_io_WARP_pencils,IND_se_WARP_pencils,WARP1,est_rho_unique_pencils,est_rho_3X3_pencils_bin,est_rho_3X3_pencils_ter,est_rho_3X3_pencils_quat,att_pencils,H_nosalience1_pencils,H_salience1_pencils,H_nosalience4_pencils,H_salience4_pencils,H_saliencerand1_pencils,H_saliencerand4_pencils,H_saliencerand5_pencils,alpha23_pencils,alpha24_pencils,alpha34_pencils,gamma23_pencils,gamma24_pencils,gamma34_pencils,binarycycle_pencils,best_bin_pencils,ternarycycle_pencils,WARP2,est_rho_unique_pens,est_rho_3X3_pens_bin,est_rho_3X3_pens_ter,est_rho_3X3_pens_quat,att_pens,H_nosalience1_pens,H_salience1_pens,H_nosalience4_pens,H_salience4_pens,H_saliencerand1_pens,H_saliencerand4_pens,H_saliencerand5_pens,alpha23_pens,alpha24_pens,alpha34_pens,gamma23_pens,gamma24_pens,gamma34_pens,binarycycle_pens,best_bin_pens,ternarycycle_pens,SD_pencils,RA_pencils,SD_pens,RA_pens,UI_or,UI_top_or
60,40,0,0,0,1,5,7,0.071606739,0.010026511,0.002706842,0.915659907,0.071606739,0.915659907,0.002706842,0.010026511,0,0,1,1,0,0,7,8,0,1,1,0,0,1,0,0,5,1,60,40,1,2,3,4,3,1,1,5,5,6,7,8,4,5,3,3,1,5,1.466666667,4,3,5,0.244444444,2,3552,14156,14765,Scuola secondaria di 1Âº grado (Licenza media),Scuola secondaria di 1Âº grado (Licenza media),1,1,4,2,4,4,1,4,4,4,4,6,5,5,6,6,8,6,6,5,6,6,0,0,0.000306152,0.000351,0.000308,0.000275,0.000352,0.000455359,0.000410313,0.000367235,0,0,0.000306,0.000351,0.000308,0.000275,0.000352,0.000455,0.00041,0.000367,0,0.898710787,0.799105215,0.791770666,0.791787816,0.471980926,0.019156145,4.18E-05,0.979300266,0.994068545,9.47E-10,0.990131515,0.009797282,0,0,0,0,0,0,1,1,1,0,0.898982328,0.798860794,0.798608006,0.798633227,0.489002097,0.019154382,4.20E-05,0.979360375,0.994064209,9.49E-10,0.990111482,0.009811534,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1
60,47,0,0,1,1,5,5,0.010026511,0.915659907,0.002706842,0.071606739,0.071606739,0.915659907,0.002706842,0.010026511,0,1,0,1,0,0,3,8,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,60,47,1,2,3,4,5,5,2,4,5,6,7,8,5,5,5,3,2,5,0.5,3,3,5,0.222222222,2,3809,14894,15453,Scuola secondaria di 1Âº grado (Licenza media),Scuola secondaria di 1Âº grado (Licenza media),2,1,4,2,2,4,2,2,4,2,2,6,5,5,6,6,8,6,6,5,6,6,0,0,0.000306152,0.000351,0.000308,0.000275,0.000352,0.000455359,0.000410313,0.000367235,0,0,0.000306,0.000351,0.000308,0.000275,0.000352,0.000455,0.00041,0.000367,0,0.897846929,0.798294477,0.797802644,0.797637956,0.49557102,0.99999989,0.995339651,3.64E-08,1.05E-05,0.385935607,1.21E-07,0.614064271,0,0,0,0,0,0,1,1,1,0,0.898982328,0.798860794,0.798608006,0.798633227,0.489002097,0.999999892,0.995359214,3.64E-08,1.04E-05,0.386039707,1.30E-07,0.613960162,0,0,0,0,0,0,1,1,1,3,1,5,1,0,0
60,49,9,12,1,1,5,3,0.38882793,0.242305315,0.077514352,0.291352403,0.322967039,0.192582404,0.192582404,0.291868154,0,1,0,1,0,0,2,8,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,60,49,1,2,3,4,5,4,5,5,5,6,7,8,5,5,5,5,4,5,0.052631579,1,5,5,0,0,3831,12823,14514,Scuola secondaria di 1Âº grado (Licenza media),Scuola secondaria di 1Âº grado (Licenza media),1,1,4,2,4,3,2,1,4,2,1,6,7,8,6,6,8,5,5,5,7,8,7,5,1,1,1,1,1,1,1,1,5,4,0.104602,0.104602,0.104602,0.104602,0.114425,0.114425,0.114425,0.114425,9,0.248991089,0.564602554,0.421905422,0.420989009,0.220416887,0.999999775,0.946845568,6.50E-08,0.000232714,0.010151304,5.40E-07,0.989848152,4,1,2,2,0,1,0,0,0,12,0.211373552,0.483713059,0.211849011,0.25817601,0.201224483,0.999999777,0.947095271,6.52E-08,0.000231691,0.010157498,5.02E-07,0.989841996,8,1,3,4,1,3,1,1,1,8,1,9,0,0,0
60,55,0,4,1,1,5,5,0.915659907,0.071606739,0.002706842,0.010026511,0.314424823,0.206834133,0.478412835,0.000328208,0,0,1,1,0,0,5,8,0,1,0,0,1,0,0,1,6,1,60,55,1,2,3,4,5,4,1,4,5,6,7,8,4,4,5,4,1,5,0.857142857,4,4,5,0.058823529,1,2347,11376,13293,"Scuola secondaria di 2Âº grado (diploma di istruzione liceale, diploma di istruzione tecnica, diploma di istruzione professionale)","Scuola secondaria di 2Âº grado (diploma di istruzione liceale, diploma di istruzione tecnica, diploma di istruzione professionale)",1,1,1,2,2,4,1,1,1,2,1,6,5,5,7,6,7,7,6,5,7,7,2,2,0.001106908,0.007361,0.006785,0.007864,0.001221,0.009058014,0.008536963,0.009850282,0,0,0.000306,0.000351,0.000308,0.000275,0.000352,0.000455,0.00041,0.000367,0,0.898788368,0.798550063,0.79826998,0.798178304,0.504072501,1,0.999990495,4.67E-13,1.97E-09,0.983345455,1.17E-13,0.016654545,0,0,0,0,0,0,1,1,1,4,0.815632484,0.784074201,0.764044153,0.765445339,0.50628667,1,0.999990573,4.68E-13,1.96E-09,0.983348197,1.03E-13,0.016651803,1,1,1,0,0,0,0,1,0,1,0,3,0,0,1
60,56,0,2,0,1,5,3,0.915659907,0.010026511,0.002706842,0.071606739,0.110330007,0.110330007,0.710982107,0.068357878,0,0,1,0,1,0,2,8,0,1,0,1,0,0,0,1,4,1,60,56,1,2,3,4,5,5,5,5,5,6,7,8,5,5,5,5,5,5,0,0,5,5,0,0,3711,12617,14778,Scuola secondaria di 1Âº grado (Licenza media),Scuola secondaria di 1Âº grado (Licenza media),1,1,1,2,4,4,1,1,1,4,1,5,7,5,7,8,7,7,6,7,7,7,2,1,0.002016214,0.002034,0.00187,0.001831,0.002227,0.002320115,0.002151938,0.002087662,0,0,0.000306,0.000351,0.000308,0.000275,0.000352,0.000455,0.00041,0.000367,0,0.896598115,0.795617449,0.793570648,0.793569409,0.50283051,0.999999935,0.986197029,2.59E-08,5.11E-05,0.035772898,2.25E-07,0.964226876,0,0,0,0,0,0,1,1,1,2,0.850585794,0.794417542,0.791871275,0.786268462,0.401745269,0.999999935,0.986287885,2.60E-08,5.08E-05,0.035790498,1.90E-07,0.964209311,2,0,0,1,0,0,1,1,1,6,0,8,0,0,0
60,57,0,4,1,1,5,7,0.002706842,0.071606739,0.010026511,0.915659907,0.499502525,0.000497891,0.499254044,0.000745539,0,0,1,0,1,0,3,8,0,1,0,1,0,0,0,1,3,1,60,57,1,2,3,4,1,4,1,5,5,6,7,8,4,3,3,2,1,5,1.545454545,4,2,4,0.222222222,2,3829,15487,16431,Scuola secondaria di 1Âº grado (Licenza media),Scuola secondaria di 1Âº grado (Licenza media),2,3,4,2,4,4,2,4,4,4,4,5,7,5,7,8,7,5,5,7,7,5,2,2,0.002904536,0.003386,0.003071,0.003098,0.003666,0.004387326,0.004079551,0.00411772,0,0,0.000306,0.000351,0.000308,0.000275,0.000352,0.000455,0.00041,0.000367,0,0.899193323,0.799722883,0.799169438,0.799178538,0.487675641,0.003100637,5.13E-06,0.995334411,0.996018099,4.45E-11,0.998263016,0.001665198,0,0,0,0,0,0,1,1,1,4,0.823293874,0.785059545,0.781846065,0.766328028,0.494550061,0.003100356,5.15E-06,0.995393929,0.996014586,4.46E-11,0.998255347,0.001667037,1,1,1,1,1,1,1,1,0,1,0,4,1,0,1
60,58,4,0,1,1,5,1,0.499192247,0.499564322,0.000745539,0.000497891,0.071606739,0.915659907,0.002706842,0.010026511,0,1,0,0,1,0,5,8,0,0,0,0,1,1,0,0,8,0,60,58,1,2,3,4,4,4,4,2,5,6,7,8,4,4,4,4,2,4,0.285714286,2,4,4,0,0,3654,12989,13862,Scuola primaria (Licenza elementare),Scuola secondaria di 1Âº grado (Licenza media),1,1,1,2,2,3,2,1,1,2,2,6,5,5,6,6,8,6,6,5,6,6,0,0,0.000306152,0.000351,0.000308,0.000275,0.000352,0.000455359,0.000410313,0.000367235,2,2,0.002905,0.003386,0.003071,0.003098,0.003666,0.004387,0.00408,0.004118,4,0.873766458,0.794542825,0.790259332,0.779664584,0.518279805,1,0.999999528,2.04E-14,9.08E-11,0.997544712,8.94E-16,0.002455288,1,1,1,1,1,1,1,1,0,0,0.898982328,0.798860794,0.798608006,0.798633227,0.489002097,1,0.999999532,2.04E-14,8.99E-11,0.997544991,8.83E-16,0.002455009,0,0,0,0,0,0,1,1,1,4,0,6,0,0,0
61,6,0,3,0,1,5,7,0.010026511,0.002706842,0.071606739,0.915659907,0.000574131,0.365401124,0.633121317,0.000903428,0,0,1,0,1,0,3,3,0,1,0,0,1,0,0,1,3,1,61,6,1,2,3,4,1,1,3,5,5,6,7,8,1,5,5,3,1,5,1.466666667,4,1,5,1.047619048,4,NaN,NaN,NaN,,,1,3,4,3,4,4,3,4,4,4,4,6,7,8,6,6,7,7,6,7,7,7,1,1,0.002904536,0.003386,0.003071,0.003098,0.003666,0.004387326,0.004079551,0.00411772,0,0,0.000306,0.000351,0.000308,0.000275,0.000352,0.000455,0.00041,0.000367,0,0.899577289,0.79989544,0.799435219,0.799437349,0.484898621,0.001001689,1.03E-07,0.997432241,0.998416528,4.11E-14,0.999381237,0.000546896,0,0,0,0,0,0,1,1,1,3,0.892103941,0.797409623,0.796165657,0.796676723,0.495573091,0.001001743,1.04E-07,0.997491513,0.998414546,4.12E-14,0.999375617,0.000546679,2,1,0,2,1,0,1,1,1,1,0,1,0,0,1
61,7,0,5,0,1,5,4,0.002706842,0.010026511,0.071606739,0.915659907,0.000400649,0.32357304,0.545955752,0.130070559,0,0,1,1,0,0,3,3,0,1,0,0,1,0,0,1,3,1,61,7,1,2,3,4,5,5,5,5,5,6,7,8,4,3,4,5,5,5,0,0,3,5,0.166666667,2,NaN,NaN,NaN,,,2,3,4,3,4,4,3,4,4,4,4,6,7,8,7,8,7,7,6,7,7,6,2,2,0.009315631,0.010101,0.009699,0.011409,0.011178,0.012376918,0.012055149,0.014129339,0,0,0.000306,0.000351,0.000308,0.000275,0.000352,0.000455,0.00041,0.000367,0,0.899657266,0.799910991,0.799788756,0.799791181,0.489622761,0.000805806,1.21E-07,0.997627817,0.998416509,5.35E-14,0.999484418,0.000443708,0,0,0,0,0,0,1,1,1,5,0.844915225,0.790311871,0.786646752,0.787297341,0.471759729,0.000805842,1.22E-07,0.997687119,0.998414528,5.35E-14,0.999478799,0.00044349,1,2,2,1,1,3,1,1,1,6,0,7,3,0,0
61,8,0,4,0,1,5,4,0.002706842,0.010026511,0.071606739,0.915659907,0.000745539,0.499378285,0.499378285,0.000497891,1,0,0,0,1,0,3,3,0,0,0,0,1,0,0,1,5,1,61,8,1,2,3,4,3,3,2,4,5,6,7,8,4,5,5,1,2,4,0.222222222,2,1,5,0.955555556,4,3670,13300,13923,Laurea triennale,"Scuola secondaria di 2Âº grado (diploma di istruzione liceale, diploma di istruzione tecnica, diploma di istruzione professionale)",2,3,4,3,4,4,3,4,4,4,4,6,7,5,7,6,7,6,6,7,6,7,2,2,0.002904536,0.003386,0.003071,0.003098,0.003666,0.004387326,0.004079551,0.00411772,0,0,0.000306,0.000351,0.000308,0.000275,0.000352,0.000455,0.00041,0.000367,0,0.899657266,0.799910991,0.799788756,0.799791181,0.489622761,0.000805806,1.21E-07,0.997627817,0.998416509,5.35E-14,0.999484418,0.000443708,0,0,0,0,0,0,1,1,1,4,0.842411449,0.789090394,0.749975966,0.751222108,0.50608055,0.000805842,1.22E-07,0.997687119,0.998414528,5.35E-14,0.999478799,0.00044349,2,0,2,2,0,3,1,1,1,5,2,2,0,1,1
61,9,0,0,0,1,5,4,0.010026511,0.002706842,0.071606739,0.915659907,0.002706842,0.010026511,0.915659907,0.071606739,0,0,1,0,0,1,4,3,0,1,0,0,1,0,0,1,2,1,61,9,1,2,3,4,4,2,3,5,5,6,7,8,3,3,5,4,2,5,0.476190476,3,3,5,0.244444444,2,3857,19424,20110,Laurea specialistica,"Scuola secondaria di 2Âº grado (diploma di istruzione liceale, diploma di istruzione tecnica, diploma di istruzione professionale)",1,3,4,3,4,4,3,4,4,4,4,6,7,8,7,8,7,7,8,7,7,7,0,0,0.000306152,0.000351,0.000308,0.000275,0.000352,0.000455359,0.000410313,0.000367235,0,0,0.000306,0.000351,0.000308,0.000275,0.000352,0.000455,0.00041,0.000367,0,0.899577289,0.79989544,0.799435219,0.799437349,0.484898621,0.001001689,1.03E-07,0.997432241,0.998416528,4.11E-14,0.999381237,0.000546896,0,0,0,0,0,0,1,1,1,0,0.899259628,0.799366178,0.799054432,0.799247696,0.484790148,0.001001743,1.04E-07,0.997491513,0.998414546,4.12E-14,0.999375617,0.000546679,0,0,0,0,0,0,1,1,1,2,1,1,0,0,1
61,10,0,1,1,1,5,7,0.002706842,0.915659907,0.010026511,0.071606739,0.796442413,0.101531796,0.101048593,0.000977198,0,0,1,0,1,0,2,3,0,1,1,0,0,1,0,0,4,1,61,10,1,2,3,4,3,5,3,4,5,6,7,8,5,5,5,3,3,5,0.244444444,2,3,5,0.222222222,2,3114,13638,15302,Scuola secondaria di 1Âº grado (Licenza media),Scuola secondaria di 1Âº grado (Licenza media),2,3,4,2,2,4,2,2,4,2,2,5,5,5,7,6,7,5,5,5,6,5,1,1,0.000957953,0.000969,0.00086,0.00081,0.001126,0.001204491,0.001092811,0.001025973,0,0,0.000306,0.000351,0.000308,0.000275,0.000352,0.000455,0.00041,0.000367,0,0.897269907,0.797790935,0.796684988,0.796646592,0.493093448,0.999999684,0.96771917,1.05E-07,7.26E-05,0.063359269,5.18E-07,0.936640209,0,0,0,0,0,0,1,1,1,1,0.894722716,0.797551215,0.795570944,0.795487593,0.491680557,0.999999688,0.967853471,1.05E-07,7.19E-05,0.063393042,5.55E-07,0.936606398,1,0,0,1,0,0,1,1,1,1,0,4,0,0,1
61,11,0,3,0,1,5,7,0.915659907,0.010026511,0.002706842,0.071606739,0.000574023,0.632956231,0.000903195,0.36556655,0,0,1,1,0,0,5,3,0,1,0,1,0,0,0,1,4,1,61,11,1,2,3,4,5,2,3,4,5,6,7,8,2,5,3,4,2,5,0.476190476,3,2,5,0.476190476,3,3837,13741,15256,Laurea specialistica,"Scuola secondaria di 2Âº grado (diploma di istruzione liceale, diploma di istruzione tecnica, diploma di istruzione professionale)",1,1,1,2,4,4,1,1,1,4,1,6,7,8,6,6,8,6,8,8,6,6,1,1,0.002904536,0.003386,0.003071,0.003098,0.003666,0.004387326,0.004079551,0.00411772,0,0,0.000306,0.000351,0.000308,0.000275,0.000352,0.000455,0.00041,0.000367,0,0.896598115,0.795617449,0.793570648,0.793569409,0.50283051,0.999999935,0.986197029,2.59E-08,5.11E-05,0.035772898,2.25E-07,0.964226876,0,0,0,0,0,0,1,1,1,3,0.867572543,0.784291944,0.757485308,0.758456064,0.487323845,0.999999935,0.986287885,2.60E-08,5.08E-05,0.035790498,1.90E-07,0.964209311,1,0,1,1,0,1,1,1,0,2,1,0,0,1,1
61,12,0,0,0,1,5,5,0.010026511,0.002706842,0.071606739,0.915659907,0.002706842,0.010026511,0.071606739,0.915659907,0,0,1,1,0,0,3,3,0,1,0,1,0,1,0,0,6,1,61,12,1,2,3,4,3,2,5,5,5,6,7,8,2,3,4,5,2,5,0.6,3,2,5,0.476190476,3,3661,14855,15285,"Scuola secondaria di 2Âº grado (diploma di istruzione liceale, diploma di istruzione tecnica, diploma di istruzione professionale)","Scuola secondaria di 2Âº grado (diploma di istruzione liceale, diploma di istruzione tecnica, diploma di istruzione professionale)",1,3,4,3,4,4,3,4,4,4,4,6,7,8,7,8,8,7,8,8,8,8,0,0,0.000306152,0.000351,0.000308,0.000275,0.000352,0.000455359,0.000410313,0.000367235,0,0,0.000306,0.000351,0.000308,0.000275,0.000352,0.000455,0.00041,0.000367,0,0.899577289,0.79989544,0.799435219,0.799437349,0.484898621,0.001001689,1.03E-07,0.997432241,0.998416528,4.11E-14,0.999381237,0.000546896,0,0,0,0,0,0,1,1,1,0,0.899050835,0.798112755,0.795772565,0.796665679,0.499713462,0.001001743,1.04E-07,0.997491513,0.998414546,4.12E-14,0.999375617,0.000546679,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1
61,13,0,3,0,1,5,2,0.010026511,0.002706842,0.071606739,0.915659907,0.193946141,0.18331026,0.554705435,0.068038164,0,1,0,0,1,0,3,3,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,61,13,1,2,3,4,1,2,4,5,5,6,7,8,4,5,5,4,1,5,1.111111111,4,4,5,0.074074074,1,NaN,NaN,NaN,,,1,3,4,3,4,4,3,4,4,4,4,6,5,8,7,6,7,7,6,7,7,7,1,1,0.000779014,0.013674,0.013119,0.023055,0.000797,0.015524081,0.015114321,0.026118358,0,0,0.000306,0.000351,0.000308,0.000275,0.000352,0.000455,0.00041,0.000367,0,0.899577289,0.79989544,0.799435219,0.799437349,0.484898621,0.001001689,1.03E-07,0.997432241,0.998416528,4.11E-14,0.999381237,0.000546896,0,0,0,0,0,0,1,1,1,3,0.89258464,0.797575219,0.796775137,0.797287819,0.483120203,0.001001743,1.04E-07,0.997491513,0.998414546,4.12E-14,0.999375617,0.000546679,2,1,0,0,0,0,0,0,1,2,1,2,0,0,1
61,14,0,1,1,1,5,4,0.915659907,0.071606739,0.002706842,0.010026511,0.000977198,0.101048593,0.796442413,0.101531796,0,1,0,1,0,0,6,3,0,0,0,0,1,1,0,0,4,1,61,14,1,2,3,4,5,4,3,4,5,6,7,8,2,4,5,5,3,5,0.166666667,2,2,5,0.5,3,3085,13209,13780,"Scuola secondaria di 2Âº grado (diploma di istruzione liceale, diploma di istruzione tecnica, diploma di istruzione professionale)","Scuola secondaria di 2Âº grado (diploma di istruzione liceale, diploma di istruzione tecnica, diploma di istruzione professionale)",1,1,1,2,2,4,1,1,1,2,1,6,7,8,7,6,7,7,8,7,7,7,1,1,0.000957953,0.000969,0.00086,0.00081,0.001126,0.001204491,0.001092811,0.001025973,0,0,0.000306,0.000351,0.000308,0.000275,0.000352,0.000455,0.00041,0.000367,0,0.898788368,0.798550063,0.79826998,0.798178304,0.504072501,1,0.999990495,4.67E-13,1.97E-09,0.983345455,1.17E-13,0.016654545,0,0,0,0,0,0,1,1,1,1,0.896269817,0.798548775,0.796683504,0.797073719,0.455976276,1,0.999990573,4.68E-13,1.96E-09,0.983348197,1.03E-13,0.016651803,1,0,0,1,0,0,1,1,1,1,0,2,0,0,1
61,15,1,4,0,1,5,6,0.05739948,0.086983114,0.132330037,0.723287369,0.000497891,0.499564322,0.499192247,0.000745539,0,0,1,0,0,1,4,3,0,1,0,0,1,0,0,1,4,1,61,15,1,2,3,4,2,3,1,5,5,6,7,8,1,5,4,3,1,5,1.060606061,4,1,5,0.897435897,4,3844,17636,16178,"Scuola secondaria di 2Âº grado (diploma di istruzione liceale, diploma di istruzione tecnica, diploma di istruzione professionale)",Scuola secondaria di 1Âº grado (Licenza media),1,3,4,2,4,4,3,4,4,4,4,6,7,8,7,6,7,7,6,7,6,6,2,2,0.002904536,0.003386,0.003071,0.003098,0.003666,0.004387326,0.004079551,0.00411772,1,1,0.000694,0.00159,0.001395,0.001327,0.000752,0.001853,0.001654,0.001555,1,0.896150129,0.799407613,0.797840247,0.797852316,0.404964541,0.001942515,6.90E-07,0.99649289,0.998415942,1.17E-12,0.998885147,0.001043022,1,0,0,0,0,0,0,0,1,4,0.836474894,0.787554239,0.778010331,0.778542815,0.49507534,0.00194249,6.93E-07,0.996552185,0.998413957,1.17E-12,0.998879007,0.001043329,1,1,1,1,1,1,1,1,0,6,3,1,0,0,1
61,16,0,0,1,1,5,6,0.071606739,0.915659907,0.010026511,0.002706842,0.071606739,0.915659907,0.010026511,0.002706842,0,1,0,0,1,0,6,3,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,61,16,1,2,3,4,4,5,1,3,5,6,7,8,4,5,4,3,1,5,0.897435897,4,3,5,0.166666667,2,3789,13897,14045,Nessun titolo di studio,Nessun titolo di studio,2,1,1,2,2,3,2,2,1,2,2,6,5,5,6,6,7,6,6,5,6,6,0,0,0.000306152,0.000351,0.000308,0.000275,0.000352,0.000455359,0.000410313,0.000367235,0,0,0.000306,0.000351,0.000308,0.000275,0.000352,0.000455,0.00041,0.000367,0,0.89920837,0.799527005,0.797852205,0.779980765,0.5011577,1,0.99999966,3.51E-14,5.39E-11,0.999042559,5.05E-16,0.000957441,0,0,0,0,0,0,1,1,1,0,0.898268869,0.798118492,0.797944825,0.797978569,0.485760921,1,0.999999663,3.51E-14,5.32E-11,0.999042646,5.41E-16,0.000957354,0,0,0,0,0,0,1,1,1,2,1,1,0,0,1
61,17,4,0,0,1,5,5,0.000497891,0.499378285,0.000745539,0.499378285,0.915659907,0.071606739,0.002706842,0.010026511,1,0,0,0,1,0,6,3,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,61,17,1,2,3,4,2,5,3,4,5,6,7,8,5,4,3,3,2,5,0.476190476,3,3,5,0.244444444,2,3885,13064,13604,"Scuola secondaria di 2Âº grado (diploma di istruzione liceale, diploma di istruzione tecnica, diploma di istruzione professionale)","Scuola secondaria di 2Âº grado (diploma di istruzione liceale, diploma di istruzione tecnica, diploma di istruzione professionale)",2,3,4,2,4,4,2,2,4,2,4,5,5,5,6,6,8,5,5,5,6,5,0,0,0.000306152,0.000351,0.000308,0.000275,0.000352,0.000455359,0.000410313,0.000367235,2,2,0.002905,0.003386,0.003071,0.003098,0.003666,0.004387,0.00408,0.004118,4,0.854228438,0.792939886,0.785730134,0.78582277,0.49380449,0.994062758,0.045322159,0.005766477,0.212737004,4.17E-05,0.017886711,0.98207026,2,0,2,2,0,3,1,1,1,0,0.899376629,0.799427965,0.797364969,0.797356977,0.504583747,0.994067179,0.045486559,0.005765103,0.21196834,4.18E-05,0.018521928,0.981434878,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1
61,18,0,0,1,1,5,7,0.915659907,0.071606739,0.002706842,0.010026511,0.010026511,0.071606739,0.915659907,0.002706842,0,0,1,0,1,0,2,3,0,1,0,0,1,1,0,0,3,1,61,18,1,2,3,4,4,3,2,4,5,6,7,8,4,5,5,1,2,4,0.282051282,2,1,5,0.955555556,4,NaN,NaN,NaN,,,1,1,1,2,2,4,1,1,1,2,1,6,7,5,7,6,7,7,6,7,7,7,0,0,0.000306152,0.000351,0.000308,0.000275,0.000352,0.000455359,0.000410313,0.000367235,0,0,0.000306,0.000351,0.000308,0.000275,0.000352,0.000455,0.00041,0.000367,0,0.898788368,0.798550063,0.79826998,0.798178304,0.504072501,1,0.999990495,4.67E-13,1.97E-09,0.983345455,1.17E-13,0.016654545,0,0,0,0,0,0,1,1,1,0,0.898483665,0.79944866,0.795283695,0.794938399,0.500186889,1,0.999990573,4.68E-13,1.96E-09,0.983348197,1.03E-13,0.016651803,0,0,0,0,0,0,1,1,1,3,1,1,0,0,0
61,19,0,5,0,1,5,3,0.002706842,0.010026511,0.071606739,0.915659907,0.045782784,0.283245647,0.548549669,0.1224219,0,0,1,0,1,0,4,3,0,1,0,0,1,0,0,1,2,1,61,19,1,2,3,4,1,1,1,5,5,6,7,8,2,5,1,3,1,5,2,4,1,5,1.060606061,4,NaN,NaN,NaN,,,2,3,4,3,4,4,3,4,4,4,4,6,7,5,7,6,7,6,8,7,7,7,3,2,0.019469538,0.01947,0.019672,0.019672,0.021729,0.021728649,0.022186591,0.022186591,0,0,0.000306,0.000351,0.000308,0.000275,0.000352,0.000455,0.00041,0.000367,0,0.899657266,0.799910991,0.799788756,0.799791181,0.489622761,0.000805806,1.21E-07,0.997627817,0.998416509,5.35E-14,0.999484418,0.000443708,0,0,0,0,0,0,1,1,1,5,0.716611149,0.779420309,0.684657755,0.688432322,0.474780293,0.000805842,1.22E-07,0.997687119,0.998414528,5.35E-14,0.999478799,0.00044349,3,0,1,2,0,0,1,1,0,3,0,8,3,0,1
61,20,0,0,0,1,5,5,0.010026511,0.002706842,0.071606739,0.915659907,0.010026511,0.071606739,0.915659907,0.002706842,0,0,1,0,1,0,4,3,0,1,0,1,0,1,0,0,2,1,61,20,1,2,3,4,3,2,2,4,5,6,7,8,2,3,5,3,2,4,0.333333333,2,2,5,0.487179487,3,NaN,NaN,NaN,,,1,3,4,3,4,4,3,4,4,4,4,6,7,5,7,6,7,7,6,7,7,7,0,0,0.000306152,0.000351,0.000308,0.000275,0.000352,0.000455359,0.000410313,0.000367235,0,0,0.000306,0.000351,0.000308,0.000275,0.000352,0.000455,0.00041,0.000367,0,0.899577289,0.79989544,0.799435219,0.799437349,0.484898621,0.001001689,1.03E-07,0.997432241,0.998416528,4.11E-14,0.999381237,0.000546896,0,0,0,0,0,0,1,1,1,0,0.898483665,0.79944866,0.795283695,0.794938399,0.500186889,0.001001743,1.04E-07,0.997491513,0.998414546,4.12E-14,0.999375617,0.000546679,0,0,0,0,0,0,1,1,1,3,1,3,1,0,1
61,21,2,1,0,1,5,7,0.068357878,0.110330007,0.110330007,0.710982107,0.000977198,0.101048593,0.796442413,0.101531796,0,0,1,0,1,0,5,3,0,1,0,0,1,0,0,1,8,0,61,21,1,2,3,4,2,3,2,5,5,6,7,8,2,3,5,3,2,5,0.666666667,3,2,5,0.487179487,3,3656,10629,10601,Scuola secondaria di 1Âº grado (Licenza media),"Scuola secondaria di 2Âº grado (diploma di istruzione liceale, diploma di istruzione tecnica, diploma di istruzione professionale)",1,3,4,3,4,4,2,4,4,4,4,6,7,8,7,6,7,7,8,7,7,7,1,1,0.000957953,0.000969,0.00086,0.00081,0.001126,0.001204491,0.001092811,0.001025973,2,1,0.002016,0.002034,0.00187,0.001831,0.002227,0.00232,0.002152,0.002088,2,0.885739764,0.798568632,0.795076115,0.795111594,0.412065118,0.001988301,6.51E-07,0.996445001,0.996022556,1.20E-12,0.99885178,0.001076391,2,0,0,1,0,0,1,1,1,1,0.896269817,0.798548775,0.796683504,0.797073719,0.455976276,0.001988274,6.54E-07,0.996504332,0.996019061,1.21E-12,0.998845398,0.001076939,1,0,0,1,0,0,1,1,1,3,0,2,0,1,1
